orgao_sigla,entry_type,field,original_value,current_value,eixo_original,eixo_normalizado,confidence,review_reason,servico_acao,tabela_tipo
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10017 Alterar Autorização de Funcionamento ou Autorização Especial– Dispositivos Médicos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10018 Alterar Autorização de Funcionamento – Cosméticos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10020 Solicitar Autorização de Funcionamento ou Autorização Especial – Medicamentos e Insumos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10021 Solicitar Autorização de Funcionamento – Saneantes,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10022 Solicitar Autorização de Funcionamento – Cosméticos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10023 Solicitar Autorização de Funcionamento – Dispositivos Médicos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10039 Cancelar Autorização de Funcionamento – Cosméticos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10040 Cancelar Autorização de Funcionamento – Dispositivos Médicos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10041 Cancelar Autorização de Funcionamento – Saneantes,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10042 Cancelar Autorização de Funcionamento ou Autorização Especial – Medicamentos e Insumos,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',10044 Solicitar Certidão ou Certificado de Autorização de Funcionamento ou Autorização Especial,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"11204 Solicitar Autorização de Funcionamento ou Autorização Especial em Portos, Aeroportos e Fronteiras",pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"11229 Cancelar Autorização de Funcionamento ou Autorização Especial em Portos, Aeroportos e Fronteiras",pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"11230 Alterar Autorização de Funcionamento ou Autorização Especial em Portos, Aeroportos e Fronteiras",pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',12911 Alterar Autorização de Funcionamento (AFE) - Drogarias e Farmácias,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',12912 Solicitar Autorização de Funcionamento (AFE) - Drogarias e Farmácias,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',12913 Cancelar Autorização de Funcionamento (AFE) - Drogarias e Farmácias,pactuada
ANVISA,delivery,produto / eixo,Integração com Assinatura Digital Gov.br,Integração com Assinatura Digital Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"13130 Solicitar certificado de autorização de funcionamento ou autorização especial em portos, aeroportos, fronteiras e recintos alfandegados",pactuada
ANVISA,delivery,produto / eixo,Migração de APPs móveis para a loja do Gov.br,Migração de APPs móveis para a loja do Gov.br,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Desenvolver o App Anvisa Cidadão,pactuada
ANVISA,delivery,produto / eixo,Migração de Portal Institucional,Migração de Portal Institucional,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Agendamento de reunião,pactuada
ANVISA,delivery,produto / eixo,Migração de Portal Institucional,Migração de Portal Institucional,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Levantar solução para o Fale Conosco e Contact Us,pactuada
ANVISA,delivery,produto / eixo,Migração de Portal Institucional,Migração de Portal Institucional,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Migração do Fale Conosco e Contact Us para o novo Portal,pactuada
BCB,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do PPSI","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 1,pactuada
BCB,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do PPSI","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 2,pactuada
BCB,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do PPSI","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 3,pactuada
BCB,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do PPSI","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 4,pactuada
BCB,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do PPSI","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 5,pactuada
BCB,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 1,pactuada
BCB,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 2,pactuada
BCB,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 3,pactuada
BCB,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI Ciclo 4,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Acessar as informações das demandas registradas no BC,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Autorizar acesso de terceiros para consulta dos relatórios do Registrato,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatório de Consórcios,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Habilitar o Serviço de Proteção de Dados,pactuada
BCB,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Preparar professores para elaborar projeto(s) do Programa Aprender Valor,pactuada
BCB,delivery,produto / eixo,Evolução do Serviço,Evolução do Serviço,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Consultar e solicitar a devolução de Valores a Receber,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Calculadora do Cidadão,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatório de Cheques sem Fundos,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatório de Contas e Relacionamentos em Bancos,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatório de Câmbio e Transferências Internacionais,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatório de Empréstimos e Financiamentos (SCR),pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Emitir Relatórios de Chaves Pix,pactuada
BCB,delivery,produto / eixo,Implantação da Experiência LabQ,Implantação da Experiência LabQ,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Verificar autenticidade dos relatórios do Registrato,pactuada
BCB,delivery,produto / eixo,Integração à ferramenta de avaliação da satisfação dos usuários,Integração à ferramenta de avaliação da satisfação dos usuários,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',,pactuada
BCB,delivery,produto / eixo,Integração à ferramenta de avaliação da satisfação dos usuários,Integração à ferramenta de avaliação da satisfação dos usuários,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Acompanhar análise de cédulas e moedas pelo BC,pactuada
BCB,delivery,produto / eixo,Integração à ferramenta de avaliação da satisfação dos usuários,Integração à ferramenta de avaliação da satisfação dos usuários,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Cadastrar investidores não residentes,pactuada
